id,label
train_030267,3
train_030268,1
train_030269,5
train_030270,0
train_030271,9
train_030272,6
train_030273,5
train_030274,9
train_030275,3
train_030276,7
train_030277,6
train_030278,8
train_030279,6
train_030280,1
train_030281,5
train_030282,2
train_030283,4
train_030284,4
train_030285,2
train_030286,3
train_030287,9
train_030288,0
train_030289,4
train_030290,8
train_030291,8
train_030292,4
train_030293,4
train_030294,7
train_030295,5
train_030296,6
train_030297,5
train_030298,5
train_030299,2
train_030300,5
train_030301,3
train_030302,3
train_030303,8
train_030304,2
train_030305,7
train_030306,2
train_030307,8
train_030308,3
train_030309,3
train_030310,4
train_030311,4
train_030312,7
train_030313,0
train_030314,6
train_030315,3
train_030316,1
train_030317,3
train_030318,7
train_030319,8
train_030320,2
train_030321,0
train_030322,3
train_030323,1
train_030324,4
train_030325,5
train_030326,1
train_030327,8
train_030328,1
train_030329,2
train_030330,1
train_030331,9
train_030332,9
train_030333,6
train_030334,8
train_030335,2
train_030336,7
train_030337,8
train_030338,6
train_030339,9
train_030340,5
train_030341,7
train_030342,9
train_030343,1
train_030344,6
train_030345,3
train_030346,9
train_030347,4
train_030348,8
train_030349,6
train_030350,7
train_030351,7
train_030352,2
train_030353,8
train_030354,9
train_030355,0
train_030356,2
train_030357,4
train_030358,0
train_030359,5
train_030360,0
train_030361,4
train_030362,3
train_030363,7
train_030364,3
train_030365,9
train_030366,0
train_030367,8
train_030368,0
train_030369,4
train_030370,0
train_030371,8
train_030372,0
train_030373,4
train_030374,6
train_030375,6
train_030376,7
train_030377,2
train_030378,5
train_030379,8
train_030380,4
train_030381,7
train_030382,1
train_030383,3
train_030384,3
train_030385,2
train_030386,6
train_030387,2
train_030388,4
train_030389,4
train_030390,9
train_030391,7
train_030392,5
train_030393,4
train_030394,6
train_030395,8
train_030396,0
train_030397,7
train_030398,4
train_030399,8
train_030400,8
train_030401,8
train_030402,4
train_030403,2
train_030404,2
train_030405,6
train_030406,3
train_030407,4
train_030408,1
train_030409,4
train_030410,3
train_030411,1
train_030412,5
train_030413,0
train_030414,0
train_030415,5
train_030416,1
train_030417,5
train_030418,1
train_030419,5
train_030420,2
train_030421,5
train_030422,9
train_030423,8
train_030424,2
train_030425,3
train_030426,6
train_030427,3
train_030428,4
train_030429,9
train_030430,3
train_030431,8
train_030432,7
train_030433,8
train_030434,4
train_030435,1
train_030436,8
train_030437,1
train_030438,4
train_030439,2
train_030440,2
train_030441,2
train_030442,0
train_030443,2
train_030444,6
train_030445,1
train_030446,7
train_030447,8
train_030448,8
train_030449,3
train_030450,2
train_030451,2
train_030452,0
train_030453,4
train_030454,7
train_030455,9
train_030456,6
train_030457,9
train_030458,1
train_030459,4
train_030460,0
train_030461,6
train_030462,8
train_030463,7
train_030464,2
train_030465,9
train_030466,0
train_030467,6
train_030468,8
train_030469,1
train_030470,9
train_030471,5
train_030472,2
train_030473,0
train_030474,5
train_030475,0
train_030476,6
train_030477,1
train_030478,3
train_030479,5
train_030480,3
train_030481,6
train_030482,2
train_030483,6
train_030484,3
train_030485,8
train_030486,6
train_030487,2
train_030488,3
train_030489,8
train_030490,2
train_030491,1
train_030492,7
train_030493,6
train_030494,4
train_030495,8
train_030496,7
train_030497,6
train_030498,3
train_030499,0
train_030500,2
train_030501,5
train_030502,8
train_030503,5
train_030504,8
train_030505,7
train_030506,4
train_030507,5
train_030508,9
train_030509,9
train_030510,2
train_030511,0
train_030512,3
train_030513,6
train_030514,2
train_030515,4
train_030516,3
train_030517,7
train_030518,4
train_030519,9
train_030520,6
train_030521,2
train_030522,0
train_030523,6
train_030524,8
train_030525,7
train_030526,1
train_030527,0
train_030528,4
train_030529,8
train_030530,1
train_030531,3
train_030532,0
train_030533,2
train_030534,4
train_030535,8
train_030536,4
train_030537,0
train_030538,7
train_030539,5
train_030540,4
train_030541,7
train_030542,0
train_030543,4
train_030544,7
train_030545,2
train_030546,1
train_030547,6
train_030548,7
train_030549,3
train_030550,9
train_030551,1
train_030552,7
train_030553,8
train_030554,8
train_030555,0
train_030556,3
train_030557,4
train_030558,9
train_030559,9
train_030560,3
train_030561,6
train_030562,5
train_030563,8
train_030564,1
train_030565,5
train_030566,6
train_030567,4
train_030568,8
train_030569,7
train_030570,0
train_030571,3
train_030572,1
train_030573,3
train_030574,1
train_030575,3
train_030576,1
train_030577,4
train_030578,1
train_030579,6
train_030580,7
train_030581,5
train_030582,0
train_030583,1
train_030584,1
train_030585,2
train_030586,6
train_030587,5
train_030588,6
train_030589,4
train_030590,1
train_030591,9
train_030592,9
train_030593,7
train_030594,7
train_030595,7
train_030596,1
train_030597,6
train_030598,4
train_030599,0
train_030600,0
train_030601,5
train_030602,6
train_030603,3
train_030604,0
train_030605,3
train_030606,7
train_030607,5
train_030608,0
train_030609,5
train_030610,6
train_030611,5
train_030612,5
train_030613,1
train_030614,5
train_030615,5
train_030616,5
train_030617,6
train_030618,3
train_030619,7
train_030620,3
train_030621,1
train_030622,0
train_030623,0
train_030624,6
train_030625,4
train_030626,4
train_030627,4
train_030628,1
train_030629,8
train_030630,4
train_030631,3
train_030632,8
train_030633,0
train_030634,7
train_030635,1
train_030636,5
train_030637,3
train_030638,3
train_030639,2
train_030640,4
train_030641,9
train_030642,5
train_030643,2
train_030644,2
train_030645,1
train_030646,0
train_030647,9
train_030648,7
train_030649,0
train_030650,9
train_030651,6
train_030652,0
train_030653,2
train_030654,5
train_030655,5
train_030656,8
train_030657,1
train_030658,3
train_030659,2
train_030660,9
train_030661,8
train_030662,7
train_030663,3
train_030664,3
train_030665,4
train_030666,7
train_030667,7
train_030668,3
train_030669,3
train_030670,4
train_030671,6
train_030672,6
train_030673,4
train_030674,3
train_030675,0
train_030676,3
train_030677,9
train_030678,3
train_030679,7
train_030680,9
train_030681,4
train_030682,8
train_030683,9
train_030684,0
train_030685,3
train_030686,3
train_030687,2
train_030688,1
train_030689,6
train_030690,4
train_030691,9
train_030692,7
train_030693,0
train_030694,6
train_030695,7
train_030696,6
train_030697,0
train_030698,0
train_030699,4
train_030700,6
train_030701,3
train_030702,8
train_030703,2
train_030704,5
train_030705,6
train_030706,6
train_030707,1
train_030708,3
train_030709,3
train_030710,6
train_030711,3
train_030712,1
train_030713,8
train_030714,2
train_030715,0
train_030716,4
train_030717,2
train_030718,7
train_030719,1
train_030720,4
train_030721,3
train_030722,6
train_030723,2
train_030724,1
train_030725,7
train_030726,8
train_030727,8
train_030728,8
train_030729,5
train_030730,4
train_030731,3
train_030732,4
train_030733,3
train_030734,3
train_030735,1
train_030736,1
train_030737,6
train_030738,5
train_030739,7
train_030740,2
train_030741,7
train_030742,5
train_030743,9
train_030744,8
train_030745,3
train_030746,5
train_030747,2
train_030748,4
train_030749,7
train_030750,2
train_030751,7
train_030752,8
train_030753,9
train_030754,3
train_030755,2
train_030756,6
train_030757,2
train_030758,2
train_030759,6
train_030760,4
train_030761,1
train_030762,9
train_030763,6
train_030764,3
train_030765,6
train_030766,3
train_030767,1
train_030768,5
train_030769,3
train_030770,7
train_030771,6
train_030772,8
train_030773,0
train_030774,7
train_030775,9
train_030776,6
train_030777,7
train_030778,1
train_030779,1
train_030780,1
train_030781,5
train_030782,7
train_030783,3
train_030784,8
train_030785,6
train_030786,0
train_030787,4
train_030788,3
train_030789,2
train_030790,5
train_030791,1
train_030792,7
train_030793,8
train_030794,9
train_030795,4
train_030796,4
train_030797,7
train_030798,6
train_030799,1
train_030800,3
train_030801,7
train_030802,6
train_030803,8
train_030804,6
train_030805,6
train_030806,8
train_030807,6
train_030808,8
train_030809,4
train_030810,7
train_030811,7
train_030812,1
train_030813,0
train_030814,6
train_030815,7
train_030816,6
train_030817,0
train_030818,7
train_030819,2
train_030820,6
train_030821,8
train_030822,2
train_030823,3
train_030824,0
train_030825,3
train_030826,3
train_030827,9
train_030828,9
train_030829,5
train_030830,5
train_030831,8
train_030832,5
train_030833,6
train_030834,2
train_030835,2
train_030836,0
train_030837,5
train_030838,9
train_030839,2
train_030840,5
train_030841,2
train_030842,0
train_030843,8
train_030844,9
train_030845,6
train_030846,9
train_030847,4
train_030848,5
train_030849,8
train_030850,1
train_030851,4
train_030852,2
train_030853,2
train_030854,7
train_030855,5
train_030856,6
train_030857,6
train_030858,1
train_030859,8
train_030860,2
train_030861,2
train_030862,2
train_030863,2
train_030864,1
train_030865,2
train_030866,5
train_030867,4
train_030868,3
train_030869,2
train_030870,0
train_030871,4
train_030872,9
train_030873,3
train_030874,2
train_030875,2
train_030876,5
train_030877,7
train_030878,4
train_030879,3
train_030880,4
train_030881,3
train_030882,8
train_030883,1
train_030884,3
train_030885,4
train_030886,5
train_030887,1
train_030888,0
train_030889,7
train_030890,2
train_030891,7
train_030892,7
train_030893,2
train_030894,4
train_030895,6
train_030896,1
train_030897,4
train_030898,1
train_030899,6
train_030900,2
train_030901,0
train_030902,5
train_030903,1
train_030904,2
train_030905,7
train_030906,3
train_030907,4
train_030908,6
train_030909,9
train_030910,0
train_030911,9
train_030912,3
train_030913,0
train_030914,3
train_030915,5
train_030916,1
train_030917,9
train_030918,6
train_030919,9
train_030920,7
train_030921,9
train_030922,4
train_030923,4
train_030924,5
train_030925,0
train_030926,3
train_030927,6
train_030928,4
train_030929,5
train_030930,9
train_030931,5
train_030932,3
train_030933,6
train_030934,6
train_030935,2
train_030936,1
train_030937,4
train_030938,9
train_030939,2
train_030940,2
train_030941,9
train_030942,1
train_030943,7
train_030944,1
train_030945,7
train_030946,1
train_030947,5
train_030948,4
train_030949,0
train_030950,1
train_030951,7
train_030952,9
train_030953,1
train_030954,9
train_030955,9
train_030956,3
train_030957,7
train_030958,8
train_030959,4
train_030960,9
train_030961,9
train_030962,8
train_030963,6
train_030964,8
train_030965,3
train_030966,4
train_030967,4
train_030968,8
train_030969,6
train_030970,5
train_030971,3
train_030972,4
train_030973,5
train_030974,4
train_030975,8
train_030976,6
train_030977,2
train_030978,4
train_030979,9
train_030980,8
train_030981,9
train_030982,4
train_030983,7
train_030984,2
train_030985,7
train_030986,0
train_030987,7
train_030988,7
train_030989,9
train_030990,5
train_030991,4
train_030992,2
train_030993,2
train_030994,3
train_030995,5
train_030996,4
train_030997,8
train_030998,7
train_030999,5
train_031000,6
train_031001,0
train_031002,3
train_031003,5
train_031004,8
train_031005,3
train_031006,8
train_031007,7
train_031008,9
train_031009,6
train_031010,1
train_031011,0
train_031012,9
train_031013,4
train_031014,0
train_031015,0
train_031016,2
train_031017,6
train_031018,7
train_031019,9
train_031020,7
train_031021,7
train_031022,9
train_031023,3
train_031024,5
train_031025,4
train_031026,8
train_031027,1
train_031028,9
train_031029,7
train_031030,9
train_031031,1
train_031032,8
train_031033,7
train_031034,2
train_031035,4
train_031036,8
train_031037,4
train_031038,0
train_031039,6
train_031040,4
train_031041,2
train_031042,6
train_031043,0
train_031044,1
train_031045,9
train_031046,2
train_031047,7
train_031048,2
train_031049,3
train_031050,6
train_031051,6
train_031052,4
train_031053,2
train_031054,1
train_031055,8
train_031056,3
train_031057,3
train_031058,2
train_031059,8
train_031060,4
train_031061,8
train_031062,0
train_031063,7
train_031064,2
train_031065,7
train_031066,4
train_031067,1
train_031068,0
train_031069,3
train_031070,0
train_031071,2
train_031072,6
train_031073,4
train_031074,3
train_031075,8
train_031076,2
train_031077,2
train_031078,2
train_031079,2
train_031080,9
